noted_date,temp,out/in
05/30/2022 21:00,35.96,In
05/30/2022 22:00,33.5,In
05/30/2022 23:00,31.42,In
05/31/2022 00:00,29.57,In
05/31/2022 01:00,29.13,In
05/31/2022 02:00,33.07,In
05/31/2022 03:00,30.21,In
05/31/2022 04:00,31.98,In
05/31/2022 05:00,30.57,In
05/31/2022 06:00,31.83,In
05/31/2022 07:00,36.07,In
05/31/2022 08:00,33.98,In
05/31/2022 09:00,36.93,In
05/31/2022 10:00,39.05,In
05/31/2022 11:00,40.41,In
05/31/2022 12:00,40.93,In
05/31/2022 13:00,42.39,In
05/31/2022 14:00,43.04,In
05/31/2022 15:00,42.9,In
05/31/2022 16:00,39.72,In
05/31/2022 17:00,39.82,In
05/31/2022 18:00,40.79,In
05/31/2022 19:00,38.89,In
05/31/2022 20:00,33.94,In
05/31/2022 21:00,34.97,In
05/31/2022 22:00,30.03,In
05/31/2022 23:00,31.83,In
06/01/2022 00:00,33.65,In
06/01/2022 01:00,28.78,In
06/01/2022 02:00,28.75,In
06/01/2022 03:00,31.35,In
06/01/2022 04:00,28.49,In
06/01/2022 05:00,30.81,In
06/01/2022 06:00,33.89,In
06/01/2022 07:00,33.5,In
06/01/2022 08:00,35.65,In
06/01/2022 09:00,38.67,In
06/01/2022 10:00,39.63,In
06/01/2022 11:00,40.64,In
06/01/2022 12:00,40.69,In
06/01/2022 13:00,42.35,In
06/01/2022 14:00,41.81,In
06/01/2022 15:00,42.48,In
06/01/2022 16:00,40.45,In
06/01/2022 17:00,39.97,In
06/01/2022 18:00,37.52,In
06/01/2022 19:00,37.5,In
06/01/2022 20:00,34.78,In
06/01/2022 21:00,32.78,In
06/01/2022 22:00,33.39,In
06/01/2022 23:00,32.08,In
06/02/2022 00:00,31.98,In
06/02/2022 01:00,29.56,In
06/02/2022 02:00,30.61,In
06/02/2022 03:00,31.03,In
06/02/2022 04:00,31.47,In
06/02/2022 05:00,30.52,In
06/02/2022 06:00,33.22,In
06/02/2022 07:00,34.99,In
06/02/2022 08:00,36.01,In
06/02/2022 09:00,34.42,In
06/02/2022 10:00,39.24,In
06/02/2022 11:00,43.56,In
06/02/2022 12:00,40.66,In
06/02/2022 13:00,40.7,In
06/02/2022 14:00,42.56,In
06/02/2022 15:00,42.26,In
06/02/2022 16:00,42.99,In
06/02/2022 17:00,38.36,In
06/02/2022 18:00,40.1,In
06/02/2022 19:00,38.44,In
06/02/2022 20:00,35.79,In
06/02/2022 21:00,34.96,In
06/02/2022 22:00,34.54,In
06/02/2022 23:00,33.07,In
06/03/2022 00:00,29.09,In
06/03/2022 01:00,31.43,In
06/03/2022 02:00,29.9,In
06/03/2022 03:00,30.31,In
06/03/2022 04:00,30.91,In
06/03/2022 05:00,31.53,In
06/03/2022 06:00,34.79,In
06/03/2022 07:00,34.32,In
06/03/2022 08:00,34.32,In
06/03/2022 09:00,36.96,In
06/03/2022 10:00,39.27,In
06/03/2022 11:00,42.09,In
06/03/2022 12:00,42.1,In
06/03/2022 13:00,40.52,In
06/03/2022 14:00,45.73,In
06/03/2022 15:00,42.19,In
06/03/2022 16:00,43.11,In
06/03/2022 17:00,40.02,In
06/03/2022 18:00,39.8,In
06/03/2022 19:00,38.81,In
06/03/2022 20:00,37.83,In
06/03/2022 21:00,36.03,In
06/03/2022 22:00,34.31,In
06/03/2022 23:00,31.28,In
06/04/2022 00:00,29.95,In
06/04/2022 01:00,30.7,In
06/04/2022 02:00,31.4,In
06/04/2022 03:00,29.87,In
06/04/2022 04:00,32.4,In
06/04/2022 05:00,33.94,In
06/04/2022 06:00,31.63,In
06/04/2022 07:00,33.19,In
06/04/2022 08:00,35.79,In
06/04/2022 09:00,38.01,In
06/04/2022 10:00,38.21,In
06/04/2022 11:00,42.27,In
06/04/2022 12:00,41.83,In
06/04/2022 13:00,41.85,In
06/04/2022 14:00,39.85,In
06/04/2022 15:00,39.82,In
06/04/2022 16:00,41.62,In
06/04/2022 17:00,37.04,In
06/04/2022 18:00,40.52,In
06/04/2022 19:00,37.32,In
06/04/2022 20:00,40.86,In
06/04/2022 21:00,37.91,In
06/04/2022 22:00,32.73,In
06/04/2022 23:00,31.6,In
06/05/2022 00:00,32.3,In
06/05/2022 01:00,32.76,In
06/05/2022 02:00,27.54,In
06/05/2022 03:00,27.52,In
06/05/2022 04:00,29.87,In
06/05/2022 05:00,32.63,In
06/05/2022 06:00,33.75,In
06/05/2022 07:00,36.05,In
06/05/2022 08:00,34.2,In
06/05/2022 09:00,34.08,In
06/05/2022 10:00,40.29,In
06/05/2022 11:00,39.0,In
06/05/2022 12:00,38.17,In
06/05/2022 13:00,42.01,In
06/05/2022 14:00,43.19,In
06/05/2022 15:00,41.61,In
06/05/2022 16:00,40.51,In
06/05/2022 17:00,40.0,In
06/05/2022 18:00,38.44,In
06/05/2022 19:00,35.53,In
06/05/2022 20:00,34.93,In
06/05/2022 21:00,35.23,In
06/05/2022 22:00,33.48,In
06/05/2022 23:00,32.01,In
06/06/2022 00:00,29.31,In
06/06/2022 01:00,29.93,In
06/06/2022 02:00,26.73,In
06/06/2022 03:00,30.47,In
06/06/2022 04:00,32.95,In
06/06/2022 05:00,29.55,In
06/06/2022 06:00,32.12,In
06/06/2022 07:00,34.94,In
06/06/2022 08:00,37.88,In
06/06/2022 09:00,36.88,In
06/06/2022 10:00,37.96,In
06/06/2022 11:00,37.29,In
06/06/2022 12:00,41.35,In
06/06/2022 13:00,44.86,In
06/06/2022 14:00,42.42,In
06/06/2022 15:00,41.76,In
06/06/2022 16:00,41.68,In
06/06/2022 17:00,40.23,In
06/06/2022 18:00,37.78,In
06/06/2022 19:00,38.79,In
06/06/2022 20:00,36.34,In
06/06/2022 21:00,34.47,In
06/06/2022 22:00,31.54,In
06/06/2022 23:00,33.71,In
06/07/2022 00:00,31.8,In
06/07/2022 01:00,29.38,In
06/07/2022 02:00,31.5,In
06/07/2022 03:00,29.46,In
06/07/2022 04:00,29.63,In
06/07/2022 05:00,30.62,In
06/07/2022 06:00,30.34,In
06/07/2022 07:00,35.15,In
06/07/2022 08:00,33.25,In
06/07/2022 09:00,35.71,In
06/07/2022 10:00,35.89,In
06/07/2022 11:00,40.11,In
06/07/2022 12:00,40.97,In
06/07/2022 13:00,41.31,In
06/07/2022 14:00,40.44,In
06/07/2022 15:00,40.04,In
06/07/2022 16:00,41.89,In
06/07/2022 17:00,39.42,In
06/07/2022 18:00,39.47,In
06/07/2022 19:00,36.23,In
06/07/2022 20:00,36.27,In
06/07/2022 21:00,36.4,In
06/07/2022 22:00,33.88,In
06/07/2022 23:00,31.14,In
06/08/2022 00:00,31.19,In
06/08/2022 01:00,29.84,In
06/08/2022 02:00,30.01,In
06/08/2022 03:00,29.72,In
06/08/2022 04:00,30.56,In
06/08/2022 05:00,32.08,In
06/08/2022 06:00,31.51,In
06/08/2022 07:00,32.92,In
06/08/2022 08:00,33.92,In
06/08/2022 09:00,35.15,In
06/08/2022 10:00,37.17,In
06/08/2022 11:00,40.48,In
06/08/2022 12:00,39.86,In
06/08/2022 13:00,42.57,In
06/08/2022 14:00,42.05,In
06/08/2022 15:00,38.84,In
06/08/2022 16:00,42.18,In
06/08/2022 17:00,41.46,In
06/08/2022 18:00,37.51,In
06/08/2022 19:00,38.18,In
06/08/2022 20:00,34.72,In
06/08/2022 21:00,34.59,In
06/08/2022 22:00,31.1,In
06/08/2022 23:00,29.07,In
06/09/2022 00:00,30.23,In
06/09/2022 01:00,30.02,In
06/09/2022 02:00,29.4,In
06/09/2022 03:00,28.43,In
06/09/2022 04:00,30.2,In
06/09/2022 05:00,32.16,In
06/09/2022 06:00,32.93,In
06/09/2022 07:00,34.72,In
06/09/2022 08:00,34.99,In
06/09/2022 09:00,39.31,In
06/09/2022 10:00,37.24,In
06/09/2022 11:00,40.97,In
06/09/2022 12:00,42.97,In
06/09/2022 13:00,42.52,In
06/09/2022 14:00,41.7,In
06/09/2022 15:00,41.0,In
06/09/2022 16:00,42.75,In
06/09/2022 17:00,38.11,In
06/09/2022 18:00,37.54,In
06/09/2022 19:00,36.96,In
06/09/2022 20:00,37.86,In
06/09/2022 21:00,35.02,In
06/09/2022 22:00,31.55,In
06/09/2022 23:00,31.29,In
06/10/2022 00:00,29.88,In
06/10/2022 01:00,29.14,In
06/10/2022 02:00,31.47,In
06/10/2022 03:00,28.15,In
06/10/2022 04:00,33.22,In
06/10/2022 05:00,33.0,In
06/10/2022 06:00,34.64,In
06/10/2022 07:00,33.75,In
06/10/2022 08:00,35.78,In
06/10/2022 09:00,35.4,In
06/10/2022 10:00,38.21,In
06/10/2022 11:00,40.98,In
06/10/2022 12:00,43.14,In
06/10/2022 13:00,40.13,In
06/10/2022 14:00,41.45,In
06/10/2022 15:00,41.57,In
06/10/2022 16:00,39.1,In
06/10/2022 17:00,41.13,In
06/10/2022 18:00,37.91,In
06/10/2022 19:00,37.26,In
06/10/2022 20:00,35.32,In
06/10/2022 21:00,33.26,In
06/10/2022 22:00,32.99,In
06/10/2022 23:00,31.43,In
06/11/2022 00:00,30.25,In
06/11/2022 01:00,29.11,In
06/11/2022 02:00,30.48,In
06/11/2022 03:00,32.68,In
06/11/2022 04:00,31.01,In
06/11/2022 05:00,33.25,In
06/11/2022 06:00,30.91,In
06/11/2022 07:00,34.68,In
06/11/2022 08:00,34.35,In
06/11/2022 09:00,35.34,In
06/11/2022 10:00,37.89,In
06/11/2022 11:00,42.03,In
06/11/2022 12:00,42.62,In
06/11/2022 13:00,42.16,In
06/11/2022 14:00,39.7,In
06/11/2022 15:00,41.5,In
06/11/2022 16:00,41.65,In
06/11/2022 17:00,40.51,In
06/11/2022 18:00,36.23,In
06/11/2022 19:00,36.22,In
06/11/2022 20:00,35.9,In
06/11/2022 21:00,35.25,In
06/11/2022 22:00,29.71,In
06/11/2022 23:00,31.51,In
06/12/2022 00:00,31.02,In
06/12/2022 01:00,31.48,In
06/12/2022 02:00,31.04,In
06/12/2022 03:00,31.08,In
06/12/2022 04:00,29.6,In
06/12/2022 05:00,28.9,In
06/12/2022 06:00,32.41,In
06/12/2022 07:00,35.95,In
06/12/2022 08:00,38.09,In
06/12/2022 09:00,38.62,In
06/12/2022 10:00,39.64,In
06/12/2022 11:00,40.81,In
06/12/2022 12:00,40.36,In
06/12/2022 13:00,41.6,In
06/12/2022 14:00,44.5,In
06/12/2022 15:00,40.38,In
06/12/2022 16:00,43.62,In
06/12/2022 17:00,39.76,In
06/12/2022 18:00,40.99,In
06/12/2022 19:00,35.44,In
06/12/2022 20:00,36.88,In
06/12/2022 21:00,33.34,In
06/12/2022 22:00,30.88,In
06/12/2022 23:00,32.09,In
06/13/2022 00:00,32.32,In
06/13/2022 01:00,28.94,In
06/13/2022 02:00,27.75,In
06/13/2022 03:00,30.07,In
06/13/2022 04:00,30.67,In
06/13/2022 05:00,32.58,In
06/13/2022 06:00,34.42,In
06/13/2022 07:00,34.36,In
06/13/2022 08:00,38.78,In
06/13/2022 09:00,37.89,In
06/13/2022 10:00,38.48,In
06/13/2022 11:00,37.83,In
06/13/2022 12:00,40.8,In
06/13/2022 13:00,41.29,In
06/13/2022 14:00,43.44,In
06/13/2022 15:00,42.49,In
06/13/2022 16:00,39.43,In
06/13/2022 17:00,40.5,In
06/13/2022 18:00,40.01,In
06/13/2022 19:00,39.84,In
06/13/2022 20:00,37.33,In
06/13/2022 21:00,35.59,In
06/13/2022 22:00,33.09,In
06/13/2022 23:00,32.34,In
06/14/2022 00:00,32.68,In
06/14/2022 01:00,28.21,In
06/14/2022 02:00,29.48,In
06/14/2022 03:00,29.05,In
06/14/2022 04:00,31.37,In
06/14/2022 05:00,33.6,In
06/14/2022 06:00,32.1,In
06/14/2022 07:00,30.86,In
06/14/2022 08:00,35.38,In
06/14/2022 09:00,38.92,In
06/14/2022 10:00,39.81,In
06/14/2022 11:00,40.88,In
06/14/2022 12:00,40.78,In
06/14/2022 13:00,39.88,In
06/14/2022 14:00,42.77,In
06/14/2022 15:00,40.54,In
06/14/2022 16:00,44.47,In
06/14/2022 17:00,41.1,In
06/14/2022 18:00,38.13,In
06/14/2022 19:00,36.64,In
06/14/2022 20:00,35.86,In
06/14/2022 21:00,34.09,In
06/14/2022 22:00,34.68,In
06/14/2022 23:00,32.04,In
06/15/2022 00:00,29.71,In
06/15/2022 01:00,33.04,In
06/15/2022 02:00,30.07,In
06/15/2022 03:00,31.36,In
06/15/2022 04:00,29.89,In
06/15/2022 05:00,32.3,In
06/15/2022 06:00,33.47,In
06/15/2022 07:00,31.61,In
06/15/2022 08:00,39.02,In
06/15/2022 09:00,39.49,In
06/15/2022 10:00,38.4,In
06/15/2022 11:00,38.59,In
06/15/2022 12:00,41.72,In
06/15/2022 13:00,41.93,In
06/15/2022 14:00,42.53,In
06/15/2022 15:00,42.08,In
06/15/2022 16:00,41.96,In
06/15/2022 17:00,42.41,In
06/15/2022 18:00,39.85,In
06/15/2022 19:00,35.98,In
06/15/2022 20:00,38.04,In
06/15/2022 21:00,36.91,In
06/15/2022 22:00,37.73,In
06/15/2022 23:00,30.07,In
06/16/2022 00:00,31.17,In
06/16/2022 01:00,27.08,In
06/16/2022 02:00,30.83,In
06/16/2022 03:00,29.38,In
06/16/2022 04:00,33.69,In
06/16/2022 05:00,30.6,In
06/16/2022 06:00,30.47,In
06/16/2022 07:00,33.74,In
06/16/2022 08:00,33.04,In
06/16/2022 09:00,38.68,In
06/16/2022 10:00,35.9,In
06/16/2022 11:00,40.29,In
06/16/2022 12:00,38.08,In
06/16/2022 13:00,41.32,In
06/16/2022 14:00,44.47,In
06/16/2022 15:00,42.34,In
06/16/2022 16:00,39.9,In
06/16/2022 17:00,40.2,In
06/16/2022 18:00,39.03,In
06/16/2022 19:00,38.26,In
06/16/2022 20:00,33.95,In
06/16/2022 21:00,35.34,In
06/16/2022 22:00,28.94,In
06/16/2022 23:00,30.81,In
06/17/2022 00:00,30.07,In
06/17/2022 01:00,31.15,In
06/17/2022 02:00,30.03,In
06/17/2022 03:00,28.1,In
06/17/2022 04:00,29.33,In
06/17/2022 05:00,32.06,In
06/17/2022 06:00,32.88,In
06/17/2022 07:00,33.58,In
06/17/2022 08:00,35.28,In
06/17/2022 09:00,38.6,In
06/17/2022 10:00,38.22,In
06/17/2022 11:00,40.11,In
06/17/2022 12:00,44.45,In
06/17/2022 13:00,39.66,In
06/17/2022 14:00,39.22,In
06/17/2022 15:00,42.97,In
06/17/2022 16:00,40.18,In
06/17/2022 17:00,39.77,In
06/17/2022 18:00,37.83,In
06/17/2022 19:00,37.16,In
06/17/2022 20:00,38.4,In
06/17/2022 21:00,35.65,In
06/17/2022 22:00,34.29,In
06/17/2022 23:00,29.63,In
06/18/2022 00:00,29.08,In
06/18/2022 01:00,25.95,In
06/18/2022 02:00,28.79,In
06/18/2022 03:00,31.64,In
06/18/2022 04:00,31.58,In
06/18/2022 05:00,31.43,In
06/18/2022 06:00,32.97,In
06/18/2022 07:00,33.41,In
06/18/2022 08:00,36.31,In
06/18/2022 09:00,38.7,In
06/18/2022 10:00,36.58,In
06/18/2022 11:00,40.69,In
06/18/2022 12:00,42.59,In
06/18/2022 13:00,41.17,In
06/18/2022 14:00,43.05,In
06/18/2022 15:00,46.02,In
06/18/2022 16:00,41.04,In
06/18/2022 17:00,40.83,In
06/18/2022 18:00,37.89,In
06/18/2022 19:00,37.82,In
06/18/2022 20:00,36.69,In
06/18/2022 21:00,34.74,In
06/18/2022 22:00,31.47,In
06/18/2022 23:00,32.07,In
06/19/2022 00:00,33.0,In
06/19/2022 01:00,30.88,In
06/19/2022 02:00,31.44,In
06/19/2022 03:00,29.85,In
06/19/2022 04:00,31.93,In
06/19/2022 05:00,32.18,In
06/19/2022 06:00,31.57,In
06/19/2022 07:00,34.92,In
06/19/2022 08:00,34.51,In
06/19/2022 09:00,36.6,In
06/19/2022 10:00,39.28,In
06/19/2022 11:00,40.69,In
06/19/2022 12:00,39.41,In
06/19/2022 13:00,43.38,In
06/19/2022 14:00,42.86,In
06/19/2022 15:00,40.74,In
06/19/2022 16:00,38.89,In
06/19/2022 17:00,40.03,In
06/19/2022 18:00,38.33,In
06/19/2022 19:00,37.72,In
06/19/2022 20:00,35.46,In
06/19/2022 21:00,31.44,In
06/19/2022 22:00,32.42,In
06/19/2022 23:00,31.3,In
06/20/2022 00:00,31.75,In
06/20/2022 01:00,29.16,In
06/20/2022 02:00,32.52,In
06/20/2022 03:00,27.34,In
06/20/2022 04:00,32.77,In
06/20/2022 05:00,31.42,In
06/20/2022 06:00,34.29,In
06/20/2022 07:00,34.57,In
06/20/2022 08:00,37.71,In
06/20/2022 09:00,36.97,In
06/20/2022 10:00,37.35,In
06/20/2022 11:00,42.37,In
06/20/2022 12:00,41.03,In
06/20/2022 13:00,42.13,In
06/20/2022 14:00,43.85,In
06/20/2022 15:00,40.25,In
06/20/2022 16:00,42.09,In
06/20/2022 17:00,39.36,In
06/20/2022 18:00,38.8,In
06/20/2022 19:00,37.66,In
06/20/2022 20:00,33.75,In
06/20/2022 21:00,33.28,In
06/20/2022 22:00,35.03,In
06/20/2022 23:00,33.09,In
06/21/2022 00:00,30.71,In
06/21/2022 01:00,30.57,In
06/21/2022 02:00,29.56,In
06/21/2022 03:00,32.24,In
06/21/2022 04:00,30.5,In
06/21/2022 05:00,32.11,In
06/21/2022 06:00,34.72,In
06/21/2022 07:00,33.28,In
06/21/2022 08:00,38.34,In
06/21/2022 09:00,35.26,In
06/21/2022 10:00,41.44,In
06/21/2022 11:00,39.68,In
06/21/2022 12:00,40.83,In
06/21/2022 13:00,38.96,In
06/21/2022 14:00,41.32,In
06/21/2022 15:00,40.24,In
06/21/2022 16:00,40.28,In
06/21/2022 17:00,40.04,In
06/21/2022 18:00,40.44,In
06/21/2022 19:00,37.86,In
06/21/2022 20:00,36.46,In
06/21/2022 21:00,32.8,In
06/21/2022 22:00,31.68,In
06/21/2022 23:00,34.46,In
06/22/2022 00:00,29.7,In
06/22/2022 01:00,32.69,In
06/22/2022 02:00,29.64,In
06/22/2022 03:00,30.21,In
06/22/2022 04:00,32.41,In
06/22/2022 05:00,33.67,In
06/22/2022 06:00,32.83,In
06/22/2022 07:00,33.86,In
06/22/2022 08:00,35.92,In
06/22/2022 09:00,38.06,In
06/22/2022 10:00,40.34,In
06/22/2022 11:00,40.25,In
06/22/2022 12:00,42.12,In
06/22/2022 13:00,44.25,In
06/22/2022 14:00,42.57,In
06/22/2022 15:00,42.26,In
06/22/2022 16:00,38.92,In
06/22/2022 17:00,36.3,In
06/22/2022 18:00,39.58,In
06/22/2022 19:00,37.41,In
06/22/2022 20:00,35.23,In
06/22/2022 21:00,34.81,In
06/22/2022 22:00,32.91,In
06/22/2022 23:00,33.45,In
06/23/2022 00:00,30.93,In
06/23/2022 01:00,29.08,In
06/23/2022 02:00,31.49,In
06/23/2022 03:00,29.88,In
06/23/2022 04:00,31.59,In
06/23/2022 05:00,31.04,In
06/23/2022 06:00,32.03,In
06/23/2022 07:00,34.57,In
06/23/2022 08:00,36.02,In
06/23/2022 09:00,38.27,In
06/23/2022 10:00,38.6,In
06/23/2022 11:00,37.49,In
06/23/2022 12:00,40.55,In
06/23/2022 13:00,42.99,In
06/23/2022 14:00,41.55,In
06/23/2022 15:00,41.43,In
06/23/2022 16:00,42.68,In
06/23/2022 17:00,39.17,In
06/23/2022 18:00,36.69,In
06/23/2022 19:00,37.31,In
06/23/2022 20:00,35.27,In
06/23/2022 21:00,33.0,In
06/23/2022 22:00,32.74,In
06/23/2022 23:00,32.49,In
06/24/2022 00:00,30.79,In
06/24/2022 01:00,30.66,In
06/24/2022 02:00,32.72,In
06/24/2022 03:00,29.69,In
06/24/2022 04:00,31.22,In
06/24/2022 05:00,30.99,In
06/24/2022 06:00,31.73,In
06/24/2022 07:00,33.57,In
06/24/2022 08:00,35.28,In
06/24/2022 09:00,38.09,In
06/24/2022 10:00,42.52,In
06/24/2022 11:00,39.17,In
06/24/2022 12:00,40.57,In
06/24/2022 13:00,41.7,In
06/24/2022 14:00,42.59,In
06/24/2022 15:00,42.19,In
06/24/2022 16:00,43.12,In
06/24/2022 17:00,36.6,In
06/24/2022 18:00,35.42,In
06/24/2022 19:00,36.81,In
06/24/2022 20:00,37.65,In
06/24/2022 21:00,32.1,In
06/24/2022 22:00,28.49,In
06/24/2022 23:00,32.61,In
06/25/2022 00:00,31.17,In
06/25/2022 01:00,28.57,In
06/25/2022 02:00,28.52,In
06/25/2022 03:00,28.75,In
06/25/2022 04:00,30.97,In
06/25/2022 05:00,30.82,In
06/25/2022 06:00,33.74,In
06/25/2022 07:00,30.17,In
06/25/2022 08:00,34.71,In
06/25/2022 09:00,35.86,In
06/25/2022 10:00,38.62,In
06/25/2022 11:00,39.44,In
06/25/2022 12:00,42.39,In
06/25/2022 13:00,39.01,In
06/25/2022 14:00,42.07,In
06/25/2022 15:00,42.63,In
06/25/2022 16:00,43.98,In
06/25/2022 17:00,39.52,In
06/25/2022 18:00,39.49,In
06/25/2022 19:00,34.85,In
06/25/2022 20:00,32.41,In
06/25/2022 21:00,35.71,In
06/25/2022 22:00,32.99,In
06/25/2022 23:00,33.53,In
06/26/2022 00:00,28.74,In
06/26/2022 01:00,30.98,In
06/26/2022 02:00,32.8,In
06/26/2022 03:00,30.83,In
06/26/2022 04:00,31.22,In
06/26/2022 05:00,31.77,In
06/26/2022 06:00,30.64,In
06/26/2022 07:00,36.48,In
06/26/2022 08:00,35.08,In
06/26/2022 09:00,38.31,In
06/26/2022 10:00,36.66,In
06/26/2022 11:00,38.47,In
06/26/2022 12:00,43.35,In
06/26/2022 13:00,41.27,In
06/26/2022 14:00,44.18,In
06/26/2022 15:00,41.68,In
06/26/2022 16:00,38.43,In
06/26/2022 17:00,41.58,In
06/26/2022 18:00,38.12,In
06/26/2022 19:00,38.6,In
06/26/2022 20:00,36.04,In
06/26/2022 21:00,32.13,In
06/26/2022 22:00,33.25,In
06/26/2022 23:00,35.05,In
06/27/2022 00:00,31.54,In
06/27/2022 01:00,30.12,In
06/27/2022 02:00,31.61,In
06/27/2022 03:00,30.52,In
06/27/2022 04:00,31.12,In
06/27/2022 05:00,30.12,In
06/27/2022 06:00,33.35,In
06/27/2022 07:00,36.0,In
06/27/2022 08:00,34.75,In
06/27/2022 09:00,39.69,In
06/27/2022 10:00,38.86,In
06/27/2022 11:00,38.91,In
06/27/2022 12:00,42.69,In
06/27/2022 13:00,41.37,In
06/27/2022 14:00,43.14,In
06/27/2022 15:00,41.36,In
06/27/2022 16:00,41.11,In
06/27/2022 17:00,40.98,In
06/27/2022 18:00,39.44,In
06/27/2022 19:00,34.56,In
06/27/2022 20:00,34.32,In
06/27/2022 21:00,35.84,In
06/27/2022 22:00,32.8,In
06/27/2022 23:00,30.97,In
06/28/2022 00:00,28.77,In
06/28/2022 01:00,28.58,In
06/28/2022 02:00,26.97,In
06/28/2022 03:00,30.05,In
06/28/2022 04:00,29.91,In
06/28/2022 05:00,30.31,In
06/28/2022 06:00,32.9,In
06/28/2022 07:00,34.99,In
06/28/2022 08:00,39.14,In
06/28/2022 09:00,35.29,In
06/28/2022 10:00,40.74,In
06/28/2022 11:00,41.7,In
06/28/2022 12:00,40.03,In
06/28/2022 13:00,42.1,In
06/28/2022 14:00,41.31,In
06/28/2022 15:00,42.07,In
06/28/2022 16:00,43.46,In
06/28/2022 17:00,41.15,In
06/28/2022 18:00,39.76,In
06/28/2022 19:00,36.91,In
06/28/2022 20:00,33.77,In
06/28/2022 21:00,34.13,In
06/28/2022 22:00,34.81,In
06/28/2022 23:00,29.47,In
06/29/2022 00:00,29.22,In
06/29/2022 01:00,30.39,In
06/29/2022 02:00,28.52,In
06/29/2022 03:00,29.02,In
06/29/2022 04:00,30.17,In
06/29/2022 05:00,29.71,In
06/29/2022 06:00,31.54,In
06/29/2022 07:00,35.5,In
06/29/2022 08:00,34.04,In
06/29/2022 09:00,35.16,In
06/29/2022 10:00,38.05,In
06/29/2022 11:00,41.34,In
06/29/2022 12:00,40.9,In
06/29/2022 13:00,41.1,In
06/29/2022 14:00,42.07,In
06/29/2022 15:00,39.18,In
06/29/2022 16:00,41.94,In
06/29/2022 17:00,40.82,In
06/29/2022 18:00,38.39,In
06/29/2022 19:00,39.06,In
06/29/2022 20:00,34.31,In
06/29/2022 21:00,36.14,In
06/29/2022 22:00,33.23,In
06/29/2022 23:00,31.25,In
06/30/2022 00:00,30.77,In
06/30/2022 01:00,30.04,In
06/30/2022 02:00,31.83,In
06/30/2022 03:00,28.59,In
06/30/2022 04:00,29.66,In
06/30/2022 05:00,33.31,In
06/30/2022 06:00,32.11,In
06/30/2022 07:00,35.8,In
06/30/2022 08:00,38.55,In
06/30/2022 09:00,36.95,In
06/30/2022 10:00,40.02,In
06/30/2022 11:00,38.51,In
06/30/2022 12:00,42.33,In
06/30/2022 13:00,42.09,In
06/30/2022 14:00,42.71,In
06/30/2022 15:00,40.83,In
06/30/2022 16:00,38.7,In
06/30/2022 17:00,41.0,In
06/30/2022 18:00,35.9,In
06/30/2022 19:00,37.08,In
06/30/2022 20:00,37.41,In
06/30/2022 21:00,34.73,In
06/30/2022 22:00,35.92,In
06/30/2022 23:00,33.3,In
07/01/2022 00:00,25.75,In
07/01/2022 01:00,26.17,In
07/01/2022 02:00,25.94,In
07/01/2022 03:00,24.24,In
07/01/2022 04:00,25.41,In
07/01/2022 05:00,26.5,In
07/01/2022 06:00,25.56,In
07/01/2022 07:00,29.02,In
07/01/2022 08:00,29.7,In
07/01/2022 09:00,29.03,In
07/01/2022 10:00,32.49,In
07/01/2022 11:00,33.69,In
07/01/2022 12:00,33.74,In
07/01/2022 13:00,33.47,In
07/01/2022 14:00,34.71,In
07/01/2022 15:00,34.68,In
07/01/2022 16:00,33.83,In
07/01/2022 17:00,31.84,In
07/01/2022 18:00,32.33,In
07/01/2022 19:00,32.47,In
07/01/2022 20:00,29.28,In
07/01/2022 21:00,31.48,In
07/01/2022 22:00,27.37,In
07/01/2022 23:00,27.21,In
07/02/2022 00:00,25.73,In
07/02/2022 01:00,26.4,In
07/02/2022 02:00,23.91,In
07/02/2022 03:00,25.48,In
07/02/2022 04:00,25.23,In
07/02/2022 05:00,27.33,In
07/02/2022 06:00,29.19,In
07/02/2022 07:00,29.74,In
07/02/2022 08:00,27.15,In
07/02/2022 09:00,33.49,In
07/02/2022 10:00,32.35,In
07/02/2022 11:00,31.9,In
07/02/2022 12:00,33.65,In
07/02/2022 13:00,34.08,In
07/02/2022 14:00,33.2,In
07/02/2022 15:00,34.1,In
07/02/2022 16:00,32.74,In
07/02/2022 17:00,32.34,In
07/02/2022 18:00,31.18,In
07/02/2022 19:00,29.32,In
07/02/2022 20:00,30.18,In
07/02/2022 21:00,29.67,In
07/02/2022 22:00,28.62,In
07/02/2022 23:00,28.16,In
07/03/2022 00:00,26.93,In
07/03/2022 01:00,25.5,In
07/03/2022 02:00,27.01,In
07/03/2022 03:00,24.51,In
07/03/2022 04:00,25.46,In
07/03/2022 05:00,26.01,In
07/03/2022 06:00,29.3,In
07/03/2022 07:00,30.1,In
07/03/2022 08:00,30.58,In
07/03/2022 09:00,32.32,In
07/03/2022 10:00,30.94,In
07/03/2022 11:00,33.25,In
07/03/2022 12:00,33.31,In
07/03/2022 13:00,34.88,In
07/03/2022 14:00,33.86,In
07/03/2022 15:00,33.4,In
07/03/2022 16:00,34.11,In
07/03/2022 17:00,33.88,In
07/03/2022 18:00,31.2,In
07/03/2022 19:00,30.96,In
07/03/2022 20:00,28.73,In
07/03/2022 21:00,25.97,In
07/03/2022 22:00,28.24,In
07/03/2022 23:00,27.9,In
07/04/2022 00:00,26.85,In
07/04/2022 01:00,23.8,In
07/04/2022 02:00,25.58,In
